timestamp,frame,ankle_x_3d,ankle_y_3d,ankle_z_3d,heel_x_3d,heel_y_3d,heel_z_3d,toe_x_3d,toe_y_3d,toe_z_3d,ankle_velocity_x,ankle_velocity_y,ankle_velocity_z,ankle_speed,plantar_dorsi_angle,inversion_eversion_angle,triangulation_quality
145.71034622192383,0,-0.015216121781630952,0.27028791747277,0.6019328351509835,0.02726567662857595,0.29819545410829323,0.5456927749738959,-0.12641302818860006,0.3059221991916928,0.5624419877857662,0.0011868035717056786,-8.40501080847024e-06,4.7374828212889015e-05,0.0011877784879211473,51.156419608941334,46.713830330250545,0.6024068270290943
145.96618008613586,1,-0.015201727057642347,0.2703761721297304,0.602173432328358,0.026977137061313026,0.29825293053426294,0.5458124061710342,-0.1269006447565284,0.3074259888824943,0.5649354535399699,5.6265905348144e-05,0.0003449686273248584,0.0009404430414851163,0.0010032957291949466,51.94386770070678,46.10587367410042,0.6023142170502791
146.46138072013855,2,-0.015562438146036096,0.2703122435172868,0.6015534122670301,0.026266332428665395,0.29749475145860615,0.5454733992330586,-0.12628335410738678,0.3072962652302106,0.5644574590289821,-0.0007284140278216857,-0.00012909638650279986,-0.0012520582946679419,0.001454270554670721,53.16731394213089,46.18789383559101,0.6025258695828448
146.70350742340088,3,-0.015888108853477165,0.26638248179861007,0.5926933688291194,0.023960948147245607,0.29845497313288943,0.5481200845615677,-0.12618221683036485,0.3090084359695702,0.5664030285861,-0.0013450425048253582,-0.01623018719426025,-0.03659259106299973,0.040053037792462685,65.73155012233708,41.26016913579158,0.6060613157986969
146.93815326690674,4,-0.016179901219536573,0.2666894411475119,0.5931938376160547,0.019949207518668938,0.298904740793076,0.5506785814305324,-0.12604649503118806,0.3087409824167581,0.5659144173000953,-0.001243543724021351,0.0013081814888154296,0.0021328687500182762,0.0027940774695839714,69.99873459055429,43.68468117080378,0.605844922116283
147.4222481250763,5,-0.016530445210127812,0.2690621389654848,0.5983839275688675,0.01930623463747261,0.29936822020530834,0.551353564438811,-0.12735453569426913,0.3117286334395897,0.5727303542596184,-0.0007241225240786594,0.0049013076217013785,0.01072122511781552,0.01181066627499501,62.83469772523594,44.40010589882346,0.6037549903606725
147.65498208999634,6,-0.017056896773524295,0.2719738969465313,0.6053488097389351,0.019107718659690007,0.3004231226308285,0.5541852274185692,-0.1267172774266523,0.3098352869661756,0.5695509527004233,-0.002262031515586245,0.012511100311666239,0.029926367526374703,0.032515102504985814,60.56525692104005,48.73057376865336,0.6010126974149514
147.8993799686432,7,-0.017394929355608577,0.2819461783738023,0.6267442533507807,0.01875641684151131,0.3097859742072513,0.5713173462670692,-0.12815150143204346,0.31287634023200184,0.5761251205389054,-0.001383124043284891,0.04080346966382939,0.08754349149961921,0.09659554375161444,59.40174618453987,55.011800540071654,0.5926057868273025
148.3680717945099,8,-0.017655800561565575,0.2873429007275308,0.6387662445240789,0.01801396316654525,0.3154803691111767,0.5822181860731808,-0.12645841923066262,0.3070016349361294,0.5671335265869112,-0.0005565943154109791,0.011514436685019966,0.025650097803748453,0.028121514303947832,124.20642680571834,63.71758769164264,0.5880130419479194
148.5952169895172,9,-0.017685893050513674,0.2853225340222749,0.6346259318348436,0.016821069574231306,0.3073211351268728,0.5686696488760135,-0.12438858069534317,0.30076724291806134,0.5561703270113466,-0.00013248129218462827,-0.00889460463907572,-0.018227604106271375,0.02028243314874247,133.8849401518778,67.44077938329934,0.5896087029311506
148.82139039039612,10,-0.01774126047068835,0.2860445149037611,0.6360261489298376,0.016760825542250224,0.3100805166928004,0.5738611592807553,-0.12413747359612358,0.30018825687000456,0.5550186984983825,-0.00024480075888464337,0.0031921564546519023,0.006190900828977754,0.0069697233314360285,131.1616829367421,68.58638617534803,0.58906201379687
149.32130098342896,11,-0.01795674711280497,0.28555675525789204,0.634943711528334,0.016610786392802203,0.308715890221349,0.5719135885163693,-0.12457342657268913,0.30236936854914004,0.5580467729001782,-0.00043105036204436523,-0.0009756937593779258,-0.0021652619820210516,0.002413740287912795,135.2326948637563,66.86784764012253,0.5894722205778822
149.5637366771698,12,-0.018220141987889255,0.2785941789027974,0.619858393622073,0.015993183094643315,0.30625413810901175,0.5682466897320444,-0.12360166664548548,0.29969969988180195,0.5529593899171001,-0.0010864525393106772,-0.0287192708617295,-0.06222399710822563,0.06854051877593306,128.60480672697932,62.70932507084824,0.5952977370715049
149.79255032539368,13,-0.018366690524664126,0.27856411212667387,0.6211182529092057,0.015950779061800348,0.30422264966829216,0.5674645320606438,-0.12510556254409022,0.3032867925849308,0.5593823418919115,-0.0006404711340972291,-0.00013140289644842992,0.005506049560033736,0.005544731891837019,147.83671169747714,60.67592723745952,0.5948938236774876
150.28958320617676,14,-0.018525572301065423,0.2789832539206838,0.6229816263309749,0.0157582107067254,0.3020100551893843,0.5636740019109627,-0.12359547423060159,0.2987866463333463,0.5515390404706874,-0.0003196604943942078,0.0008432878592449706,0.003748994269420073,0.0038559402585323934,143.90483558176143,64.94598823116361,0.5942308442457953
150.5232491493225,15,-0.019046360010426883,0.2853153878981883,0.6376843999712344,0.015465115236023166,0.3015315120952795,0.5643306888855962,-0.12329978499545304,0.2977427574863417,0.5498493482644315,-0.0022287702792726303,0.02709908809241721,0.06292219329150796,0.06854582701384707,152.87258755917637,70.76169403986144,0.5886290981526442
150.75625324249268,16,-0.018958417356429835,0.2846867956460207,0.6366385352772276,0.015237870562127536,0.30179160972192376,0.5649785301492688,-0.12453871461045934,0.3008078937061136,0.5556664886797787,0.00037742965284658054,-0.002697773432282729,-0.004488610821282847,0.005250529662778404,160.54472895566707,68.3009006378321,0.589049793498764
151.25327372550964,17,-0.019703368014560376,0.2836115053069046,0.6360015538309918,0.015221338762888899,0.3026910658234134,0.5677118595635846,-0.12782488557409372,0.3042159742355783,0.5649818152060336,-0.001498832912496101,-0.0021634728866483472,-0.0012815999903449877,0.0029273902312633945,166.42369575558956,64.007255062014,0.5893966370776372
151.53001022338867,18,-0.019598754891031116,0.2803246299540078,0.6314537436791021,0.015325103316427554,0.3015296889012132,0.5676848213501269,-0.1291927718434106,0.3058085590030585,0.56958775653325,0.0003780243095183993,-0.01187727451235436,-0.01643372011550738,0.020280032274511823,84.41742235462732,60.537727748029994,0.5913106899192165
151.77018022537231,19,-0.019033897739203446,0.2594066031486959,0.587077279704664,0.014456244728747394,0.2779934828381573,0.52470505807323,-0.12695812337411824,0.29851802141512207,0.5561185385724621,0.002351905513437692,-0.0870967507704671,-0.18477105220434878,0.20428342367167038,49.75330564190205,49.24266890538999,0.6089701318185877
152.2453727722168,20,-0.019682661486834938,0.2501868425026044,0.5692259425345889,0.011877951799193535,0.247790706822766,0.47134296070065634,-0.1260168009267038,0.29244222551068666,0.5473331202123409,-0.0013652649898227766,-0.01940215751975768,-0.037566534426132926,0.04230309886643951,29.03603000646378,43.27101414031282,0.6164876667645759
152.47955203056335,21,-0.02020279831926626,0.2564563014529745,0.5853699108922726,0.014669127526926047,0.2792148833750776,0.5301111014624009,-0.12841395640375938,0.29381144338410425,0.5535742499624504,-0.002221105473233593,0.026772050584821683,0.06893850664516393,0.07398779426705997,54.27050879262724,48.43275917159134,0.6099782248492049
152.71218752861023,22,-0.020380511615805785,0.26183670512861884,0.5991660319573839,0.018654474838615317,0.2986691127771691,0.5665680692988674,-0.12885635086655284,0.2947169267918993,0.5550404882741526,-0.0007639130658542775,0.023128042456187083,0.05930359373757931,0.06365851193060698,112.58586947965195,44.333555677207194,0.6045229071646778
153.1893675327301,23,-0.020017037657874576,0.26121257470588444,0.5976153712740085,0.01959737567605133,0.3008342719177766,0.5685648681748409,-0.12863148683594425,0.29244507200814907,0.5538623530031155,0.0007617124665598955,-0.001307955943974582,-0.0032496346661371202,0.0035848403167297862,96.53983346029737,41.91829739152066,0.6051379487339524
153.4225196838379,24,-0.02006865297326417,0.2644175498081614,0.6059319706015643,0.02002247473101305,0.30150546949618623,0.5697067923370412,-0.1284731346725366,0.29113956001833785,0.5514321418107908,-0.00022138039535278458,0.013746281503511749,0.03567026633912962,0.03822796313116459,104.76262089216623,49.115894177076555,0.6018957155552893
153.6562123298645,25,-0.020058245104552667,0.26936663812359496,0.6170497503580313,0.020518335740237193,0.30431978868828363,0.5747895337631321,-0.12843587558197023,0.29034827783602235,0.5511822423683402,4.453656924367801e-05,0.021177766607469495,0.047574367210515375,0.052075139917886065,109.78773718402982,55.17008790979868,0.5975211901783353
154.14260745048523,26,-0.02010929495533059,0.26934754972340424,0.6173157012134003,0.020928607646244216,0.30512680618083426,0.5757565704469821,-0.13068493952839372,0.295911438910908,0.5614780722170065,-0.00010495551582173045,-3.9244637500380575e-05,0.0005467794476012754,0.0005581429621459879,106.43577963861553,50.741632106871634,0.5974363964557675
154.3755702972412,27,-0.020152085469403773,0.26933163521295755,0.617287628174073,0.021088472604123595,0.3053515206033027,0.5763576093013247,-0.13140265687525501,0.29809905168483775,0.5655705866078782,-0.00018367956379759315,-6.831351294123068e-05,-0.00012050436246894898,0.00023005699202870064,104.73683023775631,48.82975690589831,0.5974473908558026
154.6174705028534,28,-0.020150872986088537,0.2706385020432235,0.6202079554774687,0.022049549271771537,0.3095126088694287,0.5819492175183315,-0.13227041503634496,0.3002652082093145,0.5699026183534532,5.012328584703061e-06,0.005402504007628312,0.012072446552929132,0.01322614987247643,97.03176722193598,46.65892782117887,0.5963081310321643
155.11429238319397,29,-0.020428333284834493,0.27179880166010617,0.6240412587629025,0.022273579408132727,0.3112453838762696,0.5860122017197136,-0.13249765725848572,0.29829962516884334,0.5712070878543624,-0.0005584703688085428,0.002335443873943899,0.007715649082939115,0.008080682397683902,92.78499501437175,47.151488204849436,0.5948948074554936
155.35061025619507,30,-0.02054423887180714,0.27158222565174495,0.6240990452763548,0.021981232188944447,0.31158995121478184,0.5875492369690601,-0.1322493455834024,0.2983116352745828,0.5709795631271045,-0.0004904647519915187,-0.0009164605520980533,0.00024452874731176877,0.0010678248567812202,93.70646798927531,46.81043177546116,0.5949054120102563
155.58626651763916,31,-0.020400320960774078,0.27160008366959476,0.6255793397450008,0.022415222809672456,0.31317674438229753,0.5912239574082528,-0.132743956705829,0.2993263280282633,0.572797998363294,0.0006107111695277641,7.577994210882092e-05,0.006281583436717384,0.0063116559795868285,92.63596828554769,45.51616594689128,0.5944245592939158
156.0766146183014,32,-0.01917727611640601,0.2711498380780271,0.6248228023629518,0.02434748820217271,0.31546849078846484,0.5954781452842498,-0.13329469059189242,0.3004743937722708,0.5748132488386433,0.0024942379560893685,-0.0009182162446628677,-0.0015428577800693439,0.003073231879159162,87.54569083984174,41.45625431081748,0.594745700981628
156.31074595451355,33,-0.020692587731358108,0.2700425711223914,0.627080216323362,0.024123794111594567,0.3111756426484741,0.5944541558471065,-0.1368063155687631,0.29854527597957453,0.5767099537302838,-0.006472058116898106,-0.004729255697034858,0.009641656674118024,0.012538538157935635,92.97750500316899,42.34643015046725,0.5941533483875859
156.54253339767456,34,-0.020289369352560798,0.26830274472477056,0.6298487059968094,0.02438442139732207,0.31320212989802454,0.6014508135545987,-0.1415208025844413,0.2995212261340986,0.5862407371621519,0.001739604066977929,-0.007506128778564841,0.011944088237447458,0.014213705898680196,80.34225512854606,37.681185440332655,0.5935020433770207
157.0299105644226,35,-0.011513692513436301,0.2670123677428392,0.6280327225617242,0.02893497248668982,0.30948219152923645,0.5978614823057194,-0.1396277925202362,0.2988981236159336,0.5859800785739573,0.018005925262520855,-0.002647594245215064,-0.0037260330581388363,0.01857704018936079,83.69563899110362,40.751698185548875,0.5943414723292978
157.26537609100342,36,-0.011677006200145605,0.24730059215649003,0.5965312510433964,0.026707206731442504,0.28275953763853007,0.5651052060439765,-0.13859042028727925,0.29700271384556837,0.5817903562055731,-0.0006935779053553115,-0.08371406155535129,-0.13378379406854096,0.15781834084724664,88.93605696427042,33.54406640082704,0.6075827119103843
157.50152897834778,37,-0.00898206538907181,0.24631751873649274,0.598961974865361,0.02877722157190707,0.2742542000203173,0.5612814972715464,-0.1359288352662418,0.2949230549798062,0.5770960324545487,0.011411847813421002,-0.004162868517308286,0.010293009114980736,0.015921864886066416,89.1326143034695,39.45560543580794,0.606908543441579
162.51581382751465,38,-0.04044644519333608,0.2892237659037302,0.7180738520777737,0.011524996997239264,0.30871620794950905,0.6402923158088307,-0.1376721649803026,0.31213510787795906,0.5716294082067815,-0.006274948621934016,0.008556802905675853,0.023754509525362004,0.026016736516423587,168.78168381169212,80.96290380231477,0.5633206329905524
162.75049543380737,39,-0.038254646652521034,0.2711079566171152,0.6724033698806137,0.008852859726442236,0.29478182972326483,0.6127835313716697,-0.13690837653677596,0.309969564710871,0.5673138218714444,0.009339456020601626,-0.07719313657679126,-0.19460614284442077,0.20956516076415707,176.81322521739517,69.0117582421396,0.5793712163801474
163.2259922027588,40,-0.037889774308922826,0.2665080768320078,0.6604810675057572,0.008519181692324584,0.29181336623265236,0.6064905130457778,-0.13645553959914206,0.31029745064479186,0.5652423800091324,0.0007673497853683388,-0.009673840256057324,-0.025073361489181094,0.026885785600572833,179.0256585548725,65.20053990380809,0.5836926958358277
163.45946836471558,41,-0.03804036751104721,0.2644649147900286,0.6549636179274565,0.007640313716212751,0.28384664134110027,0.5912942313387315,-0.1368901854832125,0.31245221370270143,0.5669118449654675,-0.0006450046157271365,-0.008751052033985993,-0.02363174695034557,0.025208260681391863,147.37398870479268,63.91748269708124,0.585697636220002
163.70172786712646,42,-0.03610032778421797,0.23435632802441697,0.5811478909186621,0.0051563850535154875,0.26372472600071173,0.5511894242638835,-0.13078212947177223,0.2937091904624757,0.5323188290286995,0.008008105801929701,-0.12428237681486443,-0.30469693148959676,0.32916630903612065,166.61423619514014,43.888319824365965,0.6143783477233837
164.17046308517456,43,-0.039301615607199296,0.2494262325218005,0.6179337078823924,0.0039460530234358224,0.26888266944961003,0.5634181292934933,-0.13459905954545648,0.2992477657404108,0.5408134021266524,-0.006829629393567032,0.03215014344374959,0.07847888434095812,0.08508355216202854,146.3064709007133,60.841341918882975,0.599688329518791
164.40183281898499,44,-0.041225007921912984,0.26520247134751174,0.6568508736412753,0.004782035273037683,0.290388405702862,0.6080888728224352,-0.14146803837208255,0.3133750616325545,0.5653805902960454,-0.008313067932600208,0.06818626864409877,0.16820335623833152,0.18168886421543917,179.02644980983334,62.94411394036731,0.584943536589224
164.63164830207825,45,-0.046104125655264325,0.3061646896060807,0.7576163893710015,0.005396054597798123,0.30891334441197704,0.6506547456449232,-0.14736229104609544,0.3276691549526668,0.5904064722925805,-0.021230587546494154,0.1782395933782495,0.438462693520238,0.4737822538933209,164.18021981615803,85.81438998568491,0.549921732359886
165.1137342453003,46,-0.04617746626344657,0.31181031943066645,0.7716731303897184,0.005537920545937334,0.31593294956712414,0.6710128728065103,-0.15096021971175216,0.3364431441493463,0.6049207041591942,-0.00015213181220773638,0.011710836841358452,0.02915816405010268,0.03142237060417155,165.104753019771,85.7029035210949,0.5453844073451785
165.34687876701355,47,-0.04707676661235553,0.3179510243642044,0.7878619767338243,0.0063322378155342305,0.3317621567911264,0.7079253083929699,-0.15335736318677673,0.3420349128387197,0.614435718160588,-0.0038572656234874244,0.02633861987583129,0.06943695792267623,0.07436459184725741,176.46802180862673,86.5981277105578,0.5402768862465093
